filename,label
2015031107-201503-MTS2-1.png,996.0
2015070214-201509-MTS2-1.png,980.0
2012101902-201222-MTS1-1.png,1006.7
2013092010-201319-MTS2-1.png,910.0
2012092922-201219-MTS2-1.png,1004.0
2014061306-201407-MTS2-1.png,998.0
2015121522-201527-HMW8-1.png,973.3
2013073010-201309-MTS2-1.png,1002.0
2013100123-201322-MTS2-1.png,994.0
2013062023-201305-MTS2-1.png,998.0
2015073121-201513-HMW8-1.png,1000.0
2014101111-201419-MTS2-1.png,945.0
2014100422-201418-MTS2-1.png,941.7
2010092110-201011-MTS2-1.png,1003.3
2013100100-201323-MTS2-1.png,996.0
2015040411-201505-MTS2-1.png,1000.0
2014080708-201411-MTS2-1.png,945.0
2014100801-201419-MTS2-1.png,900.0
2017091508-201718-HMW8-1.png,950.0
2016101516-201621-HMW8-1.png,940.0
2014100309-201418-MTS2-1.png,935.0
2015092018-201521-HMW8-1.png,1000.0
2012102723-201223-MTS1-1.png,963.3
2012100104-201219-MTS2-1.png,999.3
2012102611-201223-MTS1-1.png,980.0
2012081105-201212-MTS2-1.png,998.0
2010092000-201011-MTS2-1.png,985.0
2015112107-201526-HMW8-1.png,935.8
2012092100-201217-MTS2-1.png,996.0
2019111218-201926-HMW8-1.png,1002.0
2019080102-201907-HMW8-1.png,990.0
2018092820-201825-HMW8-1.png,1002.7
2013092308-201319-MTS2-1.png,996.7
2018060911-201804-HMW8-1.png,998.0
2017080213-201711-HMW8-1.png,995.3
2019080507-201910-HMW8-1.png,1000.0
2018070401-201808-HMW8-1.png,1002.0
2019090313-201915-HMW8-1.png,1007.7
2017070614-201703-HMW8-1.png,988.7
2019090609-201915-HMW8-1.png,987.5
2019111203-201926-HMW8-1.png,1003.0
2016081701-201610-HMW8-1.png,996.0
2016101818-201621-HMW8-1.png,990.0
2019062522-201903-HMW8-1.png,1004.7
2019081114-201910-HMW8-1.png,965.0
2010082313-201005-MTS2-1.png,991.7
2018100623-201825-HMW8-1.png,993.0
2010082412-201005-MTS2-1.png,990.0
2012102618-201223-MTS1-1.png,975.0
2011100919-201120-MTS2-1.png,1006.0
2017042402-201701-HMW8-1.png,1005.3
2017080306-201705-HMW8-1.png,945.0
2010102511-201014-MTS1-1.png,985.8
2016101412-201621-HMW8-1.png,980.0
2017121805-201726-HMW8-1.png,1004.0
2017082119-201713-HMW8-1.png,989.2
2019092103-201917-HMW8-1.png,970.0
2011061008-201103-MTS2-1.png,996.7
2017091004-201718-HMW8-1.png,990.0
2014091317-201415-MTS2-1.png,970.8
2015121306-201527-HMW8-1.png,955.0
2011080610-201110-MTS1-1.png,985.0
2012102419-201223-MTS1-1.png,996.3
2014100411-201419-MTS2-1.png,985.8
2017072001-201705-HMW8-1.png,1008.0
2013010308-201301-MTS2-1.png,1003.3
2016081601-201608-HMW8-1.png,995.7
2016082112-201610-HMW8-1.png,992.0
2015121413-201527-HMW8-1.png,955.0
2012071604-201207-MTS2-1.png,1002.7
2016101900-201621-HMW8-1.png,994.0
2018110123-201826-HMW8-1.png,1006.7
2019090506-201915-HMW8-1.png,998.0
2018100318-201825-HMW8-1.png,975.0
2012122910-201225-MTS2-1.png,1006.0
2017080521-201711-HMW8-1.png,990.0
2012062707-201206-MTS2-1.png,1000.0
2014071222-201409-MTS2-1.png,998.7
2010082200-201005-MTS2-1.png,1002.0
2012102218-201223-MTS1-1.png,1004.0
2013010700-201301-MTS2-1.png,994.0
2014120904-201422-MTS2-1.png,994.0
2013073109-201309-MTS2-1.png,996.0
2016093010-201618-HMW8-1.png,990.0
2019030203-201902-HMW8-1.png,1009.0
2017091805-201718-HMW8-1.png,976.0
2017122000-201726-HMW8-1.png,1000.0
2018090922-201822-HMW8-1.png,955.0
2013082406-201313-MTS2-1.png,1004.0
2015081421-201516-HMW8-1.png,1002.0
2019091000-201915-HMW8-1.png,992.0
2015040315-201505-MTS2-1.png,1005.0
2016091407-201614-HMW8-1.png,931.7
2015082710-201516-HMW8-1.png,979.3
2010091517-201011-MTS2-1.png,991.7
2013010102-201301-MTS2-1.png,1005.3
2012071816-201207-MTS2-1.png,993.3
2014011904-201401-MTS2-1.png,1004.7
2019022718-201902-HMW8-1.png,990.0
2015082807-201516-HMW8-1.png,988.3
2012120602-201224-MTS1-1.png,975.0
2012102717-201223-MTS1-1.png,953.3
2013092301-201319-MTS2-1.png,991.0
2018032722-201803-HMW8-1.png,995.3
2018091123-201822-HMW8-1.png,905.0
2016101715-201621-HMW8-1.png,970.0
2014071912-201410-MTS2-1.png,980.0
2013062704-201306-MTS2-1.png,1006.7
2019111406-201926-HMW8-1.png,1002.0
2019070105-201903-HMW8-1.png,1004.0
2019062512-201903-HMW8-1.png,1006.0
2017110412-201723-HMW8-1.png,1000.0
2013092315-201320-MTS2-1.png,970.0
2017091122-201718-HMW8-1.png,961.7
2014120604-201422-MTS2-1.png,935.0
2011080114-201109-MTS2-1.png,945.0
2013092915-201321-MTS2-1.png,965.0
2013092807-201320-MTS2-1.png,1000.3
2017072121-201707-HMW8-1.png,1006.0
2012072917-201210-MTS2-1.png,996.0
2017080520-201705-HMW8-1.png,970.0
2014071521-201409-MTS2-1.png,952.5
2014091715-201415-MTS2-1.png,1000.0
2012101516-201222-MTS2-1.png,990.0
2018081500-201818-HMW8-1.png,996.0
2015071106-201509-HMW8-1.png,960.0
2016091204-201614-HMW8-1.png,923.3
2016091302-201614-HMW8-1.png,900.0
2012080501-201212-MTS2-1.png,1005.7
2013080312-201309-MTS2-1.png,998.0
2013101801-201326-MTS2-1.png,964.0
2019062600-201903-HMW8-1.png,1004.0
2010102801-201014-MTS1-1.png,935.0
2019111214-201926-HMW8-1.png,1003.3
2016082521-201610-HMW8-1.png,945.0
2012062518-201206-MTS2-1.png,1004.0
2019022019-201902-HMW8-1.png,979.2
2011100910-201120-MTS2-1.png,1006.7
2016081104-201605-HMW8-1.png,984.0
2015073120-201513-HMW8-1.png,1000.0
2017080611-201705-HMW8-1.png,970.0
2015073010-201513-HMW8-1.png,1004.0
2016100112-201618-HMW8-1.png,970.0
2018070608-201808-HMW8-1.png,931.7
2017091813-201718-HMW8-1.png,976.0
2017070705-201703-HMW8-1.png,988.3
2012112814-201224-MTS1-1.png,996.7
2016101615-201621-HMW8-1.png,970.0
2016081603-201608-HMW8-1.png,995.0
2017082423-201714-HMW8-1.png,996.7
2012102907-201223-MTS1-1.png,1008.0
2014011507-201401-MTS2-1.png,1004.7
2013101611-201325-MTS2-1.png,1005.7
2017080600-201711-HMW8-1.png,990.0
2013091813-201319-MTS2-1.png,968.3
2013062223-201305-MTS2-1.png,992.0
2012120520-201224-MTS1-1.png,975.0
2013010722-201301-MTS2-1.png,1002.7
2015100217-201523-HMW8-1.png,992.7
2015081615-201516-HMW8-1.png,977.5
2011073117-201109-MTS2-1.png,930.0
2013063014-201306-MTS2-1.png,992.7
2012080706-201212-MTS2-1.png,996.0
2017080605-201711-HMW8-1.png,990.0
2018060222-201804-HMW8-1.png,1002.7
2015100209-201523-HMW8-1.png,996.0
2017080108-201711-HMW8-1.png,1004.0
2015081507-201516-HMW8-1.png,999.7
2015112103-201526-HMW8-1.png,935.0
2017082221-201713-HMW8-1.png,967.5
2016081803-201607-HMW8-1.png,981.0
2019022104-201902-HMW8-1.png,965.0
2014091203-201415-MTS2-1.png,1002.0
2010072221-201003-MTS2-1.png,990.5
2017082510-201714-HMW8-1.png,994.7
2013093005-201323-MTS2-1.png,1000.3
2010071908-201003-MTS2-1.png,1001.3
2010102705-201014-MTS1-1.png,955.8
2014110208-201420-MTS2-1.png,923.3
2019111421-201926-HMW8-1.png,1000.0
2018033010-201803-HMW8-1.png,915.0
2012102808-201223-MTS1-1.png,973.3
2017091019-201718-HMW8-1.png,984.2
2016101816-201621-HMW8-1.png,988.3
2013101104-201325-MTS2-1.png,970.0
2016091403-201614-HMW8-1.png,920.0
2015082613-201516-HMW8-1.png,970.3
2019082216-201911-HMW8-1.png,986.7
2016081704-201608-HMW8-1.png,992.0
2019073021-201907-HMW8-1.png,994.0
2017081604-201712-HMW8-1.png,980.0
2013101103-201325-MTS2-1.png,970.0
2011093015-201117-MTS2-1.png,1001.0
2012092403-201217-MTS2-1.png,925.0
2013092916-201323-MTS2-1.png,1000.7
2019111220-201925-HMW8-1.png,998.0
2016090607-201613-HMW8-1.png,1000.3
2013101318-201325-MTS2-1.png,965.0
2014061307-201407-MTS2-1.png,998.0
2018100215-201825-HMW8-1.png,927.5
2019081409-201910-HMW8-1.png,965.0
2017082311-201713-HMW8-1.png,981.7
2011080417-201109-MTS1-1.png,945.0
2011062502-201104-MTS2-1.png,993.3
2016090922-201614-HMW8-1.png,1004.0
2015092503-201521-HMW8-1.png,972.5
2012100214-201217-MTS2-1.png,982.0
2016081810-201608-HMW8-1.png,985.0
2017070206-201703-HMW8-1.png,1002.0
2012122821-201225-MTS2-1.png,1004.0
2011080520-201109-MTS1-1.png,953.3
2013101111-201326-MTS2-1.png,990.3
2015031110-201503-MTS2-1.png,996.0
2017110319-201723-HMW8-1.png,970.0
2015092001-201521-HMW8-1.png,1001.7
2013091922-201320-MTS2-1.png,1002.0
2019110921-201925-HMW8-1.png,1005.0
2018091409-201822-HMW8-1.png,905.0
2012071520-201207-MTS2-1.png,1005.3
2017080400-201705-HMW8-1.png,955.0
2012100215-201219-MTS2-1.png,991.0
2014072817-201411-MTS2-1.png,1008.0
2019080714-201910-HMW8-1.png,978.3
2014101219-201419-MTS2-1.png,970.0
2017080610-201705-HMW8-1.png,970.0
2018090711-201822-HMW8-1.png,1001.0
2013092813-201320-MTS2-1.png,1003.0
2017072508-201705-HMW8-1.png,971.7
2019111005-201926-HMW8-1.png,1004.0
2012092423-201217-MTS2-1.png,905.0
2013091621-201319-MTS2-1.png,1000.0
2016092816-201618-HMW8-1.png,1002.7
2017070307-201703-HMW8-1.png,985.0
2010091705-201011-MTS2-1.png,965.8
2014110107-201420-MTS2-1.png,973.3
2017122111-201726-HMW8-1.png,1001.7
2011062423-201104-MTS2-1.png,991.7
2016091308-201614-HMW8-1.png,896.7
2013092703-201320-MTS2-1.png,982.0
2011092807-201117-MTS2-1.png,970.0
2014120803-201422-MTS2-1.png,982.5
2014011918-201401-MTS2-1.png,1006.0
2017081321-201712-HMW8-1.png,962.5
2017080702-201705-HMW8-1.png,970.0
2014072823-201411-MTS2-1.png,1003.0
2016091409-201614-HMW8-1.png,935.0
2015112109-201526-HMW8-1.png,937.5
2017080404-201705-HMW8-1.png,956.7
2014122811-201423-MTS2-1.png,1000.3
2014091712-201415-MTS2-1.png,998.0
2012113021-201224-MTS1-1.png,955.0
2014120204-201422-MTS2-1.png,981.7
2017081203-201712-HMW8-1.png,985.0
2011081023-201110-MTS1-1.png,988.0
2011062222-201104-MTS2-1.png,990.0
2012093015-201217-MTS2-1.png,980.0
2017080419-201705-HMW8-1.png,960.0
2014071920-201410-MTS2-1.png,980.0
2015112221-201526-HMW8-1.png,950.0
2015031715-201503-MTS2-1.png,1001.0
2019122600-201929-HMW8-1.png,985.0
2018060806-201804-HMW8-1.png,998.0
2014050121-201405-MTS2-1.png,1009.0
2017081722-201712-HMW8-1.png,999.3
2015081510-201516-HMW8-1.png,998.7
2015031906-201503-MTS2-1.png,1008.0
2018060701-201804-HMW8-1.png,998.0
2018032620-201803-HMW8-1.png,1000.0
2019111717-201925-HMW8-1.png,1007.3
2015070318-201509-MTS2-1.png,990.0
2012122616-201225-MTS2-1.png,1002.0
2012081121-201212-MTS2-1.png,993.0
2019122106-201929-HMW8-1.png,1004.0
2011081013-201110-MTS1-1.png,988.0
2013062306-201305-MTS2-1.png,994.0
2015080707-201513-HMW8-1.png,935.0
2013100207-201323-MTS2-1.png,985.0
2014112910-201421-MTS2-1.png,992.0
2013080622-201310-MTS2-1.png,994.7
2013062010-201305-MTS2-1.png,1000.0
2017081018-201712-HMW8-1.png,1008.0
2013062208-201305-MTS2-1.png,990.0
2012081007-201212-MTS2-1.png,998.3
2017080802-201711-HMW8-1.png,998.7
2014061400-201407-MTS2-1.png,996.0
2018070603-201808-HMW8-1.png,942.5
2013082312-201313-MTS2-1.png,1004.0
2013010910-201301-MTS2-1.png,1006.0
2012101702-201222-MTS2-1.png,996.0
2014050118-201405-MTS2-1.png,1008.0
2013093010-201322-MTS2-1.png,996.7
2012091510-201216-MTS2-1.png,921.7
2016122403-201626-HMW8-1.png,925.0
2014072210-201410-MTS2-1.png,965.0
2010072110-201003-MTS2-1.png,981.7
2010102900-201014-MTS1-1.png,945.0
2018060223-201804-HMW8-1.png,1002.3
2010072214-201003-MTS2-1.png,981.7
2017081502-201712-HMW8-1.png,968.3
2019080911-201910-HMW8-1.png,965.0
2018060915-201804-HMW8-1.png,998.0
2012092904-201217-MTS2-1.png,935.0
2016100311-201618-HMW8-1.png,905.0
2011061918-201104-MTS2-1.png,1002.0
2014080709-201411-MTS2-1.png,945.0
2019080522-201910-HMW8-1.png,1000.0
2017080205-201711-HMW8-1.png,996.3
2013080201-201309-MTS2-1.png,989.2
2012120819-201224-MTS1-1.png,1000.7
2014072209-201410-MTS2-1.png,965.0
2013080502-201310-MTS2-1.png,1005.3
2018060517-201804-HMW8-1.png,1000.0
2012112906-201224-MTS1-1.png,994.0
2012102707-201223-MTS1-1.png,961.7
2013101216-201325-MTS2-1.png,966.7
2013101117-201325-MTS2-1.png,974.2
2014101512-201419-MTS2-1.png,980.0
2011081507-201109-MTS1-1.png,998.3
2010032410-201001-MTS1-1.png,998.7
2014091412-201415-MTS2-1.png,970.0
2015031508-201503-MTS2-1.png,990.7
2016122201-201626-HMW8-1.png,994.0
2010071706-201003-MTS2-1.png,1008.0
2014042714-201405-MTS2-1.png,1005.3
2015061918-201508-MTS2-1.png,1002.0
2013101612-201325-MTS2-1.png,1006.0
2013091705-201319-MTS2-1.png,998.3
2019111206-201925-HMW8-1.png,1000.0
2015070509-201509-MTS2-1.png,990.0
2018081509-201818-HMW8-1.png,993.0
2015100209-201522-HMW8-1.png,993.0
2018070906-201808-HMW8-1.png,915.0
2011080405-201109-MTS1-1.png,945.0
2014100520-201418-MTS2-1.png,958.3
2016091112-201614-HMW8-1.png,950.0
2014091516-201415-MTS2-1.png,965.0
2016081713-201608-HMW8-1.png,989.2
2013062307-201305-MTS2-1.png,994.0
2018102207-201826-HMW8-1.png,995.3
2019062908-201903-HMW8-1.png,999.3
2018110117-201826-HMW8-1.png,999.0
2014043014-201405-MTS2-1.png,998.0
2012113012-201224-MTS1-1.png,970.0
2010071810-201003-MTS2-1.png,1006.0
2018090915-201823-HMW8-1.png,1007.0
2014080117-201411-MTS2-1.png,961.7
2010091500-201011-MTS2-1.png,1006.0
2015100305-201523-HMW8-1.png,990.0
2019091919-201917-HMW8-1.png,989.2
2014123002-201423-MTS2-1.png,998.7
2018082020-201820-HMW8-1.png,978.3
2019111007-201926-HMW8-1.png,1004.0
2014081420-201411-MTS2-1.png,1008.0
2011081117-201110-MTS1-1.png,995.3
2019022009-201902-HMW8-1.png,988.5
2015080723-201513-HMW8-1.png,960.0
2019082406-201911-HMW8-1.png,985.0
2014071523-201409-MTS2-1.png,957.5
2013062120-201305-MTS2-1.png,992.7
2018102019-201826-HMW8-1.png,1008.0
2015112706-201526-HMW8-1.png,1012.0
2011073012-201109-MTS2-1.png,940.0
2016081702-201610-HMW8-1.png,996.0
2012062820-201206-MTS2-1.png,993.3
2010082305-201005-MTS2-1.png,994.0
2019072713-201906-HMW8-1.png,1008.0
2011072817-201109-MTS2-1.png,992.7
2017121903-201726-HMW8-1.png,1003.0
2019062420-201903-HMW8-1.png,1006.0
2012091212-201216-MTS2-1.png,965.0
2019080902-201910-HMW8-1.png,965.0
2018070402-201808-HMW8-1.png,1002.0
2015112515-201526-HMW8-1.png,997.0
2019082223-201911-HMW8-1.png,985.0
2015062412-201508-MTS2-1.png,992.0
2012101908-201222-MTS1-1.png,1008.7
2010102709-201014-MTS1-1.png,950.0
2015082808-201516-HMW8-1.png,988.7
2019082504-201911-HMW8-1.png,994.0
2017110409-201723-HMW8-1.png,992.5
2014122906-201423-MTS2-1.png,998.0
2019121923-201929-HMW8-1.png,1005.7
2018103001-201826-HMW8-1.png,972.5
2017072406-201708-HMW8-1.png,996.0
2019080803-201910-HMW8-1.png,967.5
2019021815-201902-HMW8-1.png,1005.0
2010071721-201003-MTS2-1.png,1008.0
2017042218-201701-HMW8-1.png,1006.0
2013092003-201319-MTS2-1.png,910.0
2017072408-201708-HMW8-1.png,996.0
2014061021-201406-MTS2-1.png,997.0
2014100617-201419-MTS2-1.png,966.7
2019111612-201925-HMW8-1.png,965.0
2015080309-201513-HMW8-1.png,920.0
2012092217-201217-MTS2-1.png,975.8
2016101621-201621-HMW8-1.png,970.0
2019062703-201903-HMW8-1.png,1001.0
2015081413-201516-HMW8-1.png,1003.7
2013092208-201319-MTS2-1.png,936.7
2013101617-201326-MTS2-1.png,959.0
2010072101-201003-MTS2-1.png,985.0
2012092807-201217-MTS2-1.png,925.0
2016122015-201626-HMW8-1.png,1004.0
2014061020-201406-MTS2-1.png,997.3
2014062220-201407-MTS2-1.png,1004.0
2012102603-201223-MTS1-1.png,985.0
2013072900-201309-MTS2-1.png,1008.0
2013082521-201313-MTS2-1.png,1004.0
2019121912-201929-HMW8-1.png,1006.0
2013062822-201306-MTS2-1.png,1002.0
2018070911-201808-HMW8-1.png,915.0
2012080718-201212-MTS2-1.png,994.0
2019080617-201910-HMW8-1.png,992.7
2013062205-201305-MTS2-1.png,990.0
2012080813-201212-MTS2-1.png,994.0
2017082410-201714-HMW8-1.png,1006.7
2014061909-201407-MTS2-1.png,990.0
2014103020-201420-MTS2-1.png,1001.3
2019111117-201926-HMW8-1.png,1002.3
2015010111-201423-MTS2-1.png,1005.7
2013062304-201305-MTS2-1.png,993.3
2015031109-201503-MTS2-1.png,996.0
2014091705-201415-MTS2-1.png,992.5
2014061100-201406-MTS2-1.png,996.0
2013062102-201305-MTS2-1.png,997.3
2014080205-201412-MTS2-1.png,980.0
2012091323-201216-MTS2-1.png,900.0
2011080209-201109-MTS2-1.png,945.0
2010082203-201005-MTS2-1.png,1001.0
2013101222-201326-MTS2-1.png,956.7
2011073000-201109-MTS2-1.png,970.0
2013101219-201326-MTS2-1.png,959.2
2019070114-201903-HMW8-1.png,1002.0
2012122515-201225-MTS1-1.png,1000.0
2014061616-201407-MTS2-1.png,1000.0
2014071612-201409-MTS2-1.png,970.0
2019090512-201914-HMW8-1.png,1000.0
2013101312-201325-MTS2-1.png,965.0
2015070705-201509-HMW8-1.png,965.8
2011092421-201117-MTS2-1.png,987.5
2013100223-201322-MTS2-1.png,990.0
2013100913-201326-MTS2-1.png,1003.7
2019111714-201925-HMW8-1.png,1005.3
2013010802-201301-MTS2-1.png,1004.7
2012092119-201217-MTS2-1.png,990.0
2013092602-201320-MTS2-1.png,966.7
2019112012-201926-HMW8-1.png,1006.0
2019111422-201925-HMW8-1.png,978.3
2019070107-201903-HMW8-1.png,1003.7
2015063010-201509-MTS2-1.png,998.7
2017091819-201718-HMW8-1.png,976.7
2018091510-201822-HMW8-1.png,946.7
2018032601-201803-HMW8-1.png,1000.0
2010091903-201011-MTS2-1.png,960.0
2011080501-201110-MTS1-1.png,993.3
2019111610-201925-HMW8-1.png,965.0
2017081205-201712-HMW8-1.png,981.7
2018060916-201804-HMW8-1.png,998.0
2012122622-201225-MTS2-1.png,1002.0
2014091201-201415-MTS2-1.png,1003.3
2014061820-201407-MTS2-1.png,990.0
2017080806-201711-HMW8-1.png,1000.0
2015081806-201516-HMW8-1.png,935.0
2015100216-201522-HMW8-1.png,986.7
2012062504-201206-MTS2-1.png,1006.7
2018091018-201822-HMW8-1.png,940.0
2015031220-201503-MTS2-1.png,992.0
2013092120-201320-MTS2-1.png,990.0
2010082206-201005-MTS2-1.png,1000.0
2013062702-201306-MTS2-1.png,1007.3
2015070921-201509-HMW8-1.png,935.0
2015092915-201521-HMW8-1.png,1005.0
2011080609-201109-MTS1-1.png,960.0
2010082403-201005-MTS2-1.png,985.0
2013092702-201321-MTS2-1.png,1002.7
2019090511-201915-HMW8-1.png,996.3
2010071713-201003-MTS2-1.png,1008.0
2010091808-201011-MTS2-1.png,940.0
2011061707-201104-MTS2-1.png,1006.3
2016082403-201610-HMW8-1.png,955.0
2016092615-201618-HMW8-1.png,1008.0
2016081906-201608-HMW8-1.png,980.0
2016091123-201614-HMW8-1.png,931.7
2014100421-201419-MTS2-1.png,977.5
2019122107-201929-HMW8-1.png,1004.0
2015070703-201509-HMW8-1.png,967.5
2019090417-201914-HMW8-1.png,999.7
2016082305-201610-HMW8-1.png,980.8
2019072817-201906-HMW8-1.png,1010.0
2016081807-201607-HMW8-1.png,980.3
2011092921-201117-MTS2-1.png,982.5
2019022701-201902-HMW8-1.png,965.8
2015100321-201523-HMW8-1.png,987.5
2018060315-201804-HMW8-1.png,1002.0
2017110215-201723-HMW8-1.png,989.5
2015082312-201516-HMW8-1.png,955.0
2017082320-201713-HMW8-1.png,994.7
2017042607-201701-HMW8-1.png,1002.0
2013062911-201306-MTS2-1.png,1002.0
2014080910-201411-MTS2-1.png,960.0
2013101413-201325-MTS2-1.png,970.8
2013010517-201301-MTS2-1.png,990.0
2017080814-201711-HMW8-1.png,1000.0
2017081408-201712-HMW8-1.png,965.0
2018102300-201826-HMW8-1.png,975.0
2015082011-201516-HMW8-1.png,930.0
2014120310-201422-MTS2-1.png,946.7
2012092710-201217-MTS2-1.png,920.0
2014121117-201422-MTS2-1.png,1005.7
2012072710-201210-MTS2-1.png,1008.0
2014073107-201411-MTS2-1.png,990.0
2019080208-201907-HMW8-1.png,986.7
2013080705-201310-MTS2-1.png,992.3
2018100608-201825-HMW8-1.png,980.0
2015031013-201503-MTS2-1.png,998.0
2016101321-201621-HMW8-1.png,996.0
2013101307-201325-MTS2-1.png,965.0
2012081200-201212-MTS2-1.png,992.0
2014072020-201410-MTS2-1.png,971.7
2019111917-201926-HMW8-1.png,995.8
2015070816-201509-HMW8-1.png,965.0
2015070116-201509-MTS2-1.png,986.7
2017081207-201712-HMW8-1.png,979.2
2018032512-201803-HMW8-1.png,1000.0
2010082208-201005-MTS2-1.png,999.3
2016082614-201610-HMW8-1.png,950.0
2016122806-201626-HMW8-1.png,1006.0
2011080420-201110-MTS1-1.png,996.7
2015082315-201516-HMW8-1.png,955.0
2018060720-201804-HMW8-1.png,998.0
2012102909-201223-MTS1-1.png,1008.0
2015011821-201501-MTS2-1.png,1007.0
2012092323-201217-MTS2-1.png,925.0
2012120305-201224-MTS1-1.png,935.8
2018091404-201822-HMW8-1.png,905.0
2014072916-201412-MTS2-1.png,994.0
2012080822-201212-MTS2-1.png,994.0
2011080612-201110-MTS1-1.png,985.0
2016091518-201614-HMW8-1.png,1004.0
2018082211-201820-HMW8-1.png,950.0
2016122801-201626-HMW8-1.png,1006.0
2012091607-201216-MTS2-1.png,935.0
2017080419-201711-HMW8-1.png,992.0
2014100819-201419-MTS2-1.png,905.0
2017090516-201717-HMW8-1.png,1001.3
2018070414-201808-HMW8-1.png,997.3
2015070111-201509-MTS2-1.png,990.7
2018081614-201820-HMW8-1.png,1007.3
2014071304-201409-MTS2-1.png,998.0
2013010415-201301-MTS2-1.png,994.0
2017091218-201718-HMW8-1.png,955.0
2019072621-201906-HMW8-1.png,999.5
2011062409-201104-MTS2-1.png,987.5
2017092102-201718-HMW8-1.png,994.7
2012072823-201210-MTS2-1.png,996.7
2019112005-201926-HMW8-1.png,1006.0
